============================= test session starts =============================
platform win32 -- Python 3.14.3, pytest-9.0.2, pluggy-1.6.0 -- C:\Program Files\Python314\python.exe
cachedir: .pytest_cache
rootdir: C:\Users\yelron\OneDrive - Intel Corporation\Documents\VS Code Projects\InvestAI
configfile: pytest.ini
plugins: anyio-4.12.1, base-url-2.1.0, playwright-0.7.2
waiting for navigation to "http://127.0.0.1:8091/" until 'load'
============================================================
FAILED tests/test_e2e.py::TestNavigation::test_navigate_to_each_page[chromium] - AssertionError: Locator expected to have class 're.compile('active')'
Actual value: page 
Call log:
  - Expect "to_have_class" with timeout 5000ms
  - waiting for locator("#page-news")
    9 ╫ locator resolved to <section class="page" id="page-news">à</section>
      - unexpected value "page"
FAILED tests/test_e2e.py::TestNavigation::test_url_hash_updates_on_navigation[chromium] - AssertionError: URL should contain #portfolio, got http://127.0.0.1:8091/#education
assert '#portfolio' in 'http://127.0.0.1:8091/#education'
 +  where 'http://127.0.0.1:8091/#education' = <Page url='http://127.0.0.1:8091/#education'>.url
FAILED tests/test_e2e.py::TestDashboardFlow::test_sparkline_charts_render_on_market_cards[chromium] - playwright._impl._errors.Error: Page.wait_for_function: EvalError: Evaluating a string as JavaScript violates the following Content Security Policy directive because 'unsafe-eval' is not an allowed source of script: script-src 'self' 'unsafe-inline' https://cdn.jsdelivr.net".

    at eval (<anonymous>)
    at predicate (eval at evaluate (:290:30), <anonymous>:4:56)
    at next (eval at evaluate (:290:30), <anonymous>:29:29)
FAILED tests/test_e2e.py::TestDashboardFlow::test_sparkline_charts_have_pixel_data[chromium] - playwright._impl._errors.Error: Page.wait_for_function: EvalError: Evaluating a string as JavaScript violates the following Content Security Policy directive because 'unsafe-eval' is not an allowed source of script: script-src 'self' 'unsafe-inline' https://cdn.jsdelivr.net".

    at eval (<anonymous>)
    at predicate (eval at evaluate (:290:30), <anonymous>:4:56)
    at next (eval at evaluate (:290:30), <anonymous>:29:29)
FAILED tests/test_e2e.py::TestDashboardFlow::test_sparkline_data_has_realistic_values[chromium] - playwright._impl._errors.Error: Page.wait_for_function: EvalError: Evaluating a string as JavaScript violates the following Content Security Policy directive because 'unsafe-eval' is not an allowed source of script: script-src 'self' 'unsafe-inline' https://cdn.jsdelivr.net".

    at eval (<anonymous>)
    at predicate (eval at evaluate (:290:30), <anonymous>:4:56)
    at next (eval at evaluate (:290:30), <anonymous>:29:29)
FAILED tests/test_e2e.py::TestScreenerFlow::test_screener_search_returns_results[chromium] - playwright._impl._errors.TimeoutError: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for get_by_role("button", name="Search").first
    - locator resolved to <button class="btn btn-primary" onclick="runScreener()">Search</button>
  - attempting click action
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
      - waiting 100ms
    54 ╫ waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div class="tour-overlay open"></div> intercepts pointer events
     - retrying click action
       - waiting 500ms
FAILED tests/test_e2e.py::TestScreenerFlow::test_screener_preset_value_stocks[chromium] - playwright._impl._errors.TimeoutError: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for get_by_role("button", name="Value Stocks")
    - locator resolved to <button class="btn btn-sm" data-help="preset_value" onclick="applyPreset('value')">Value Stocks</button>
  - attempting click action
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
      - waiting 100ms
    54 ╫ waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div class="tour-overlay open"></div> intercepts pointer events
     - retrying click action
       - waiting 500ms
    - waiting for element to be visible, enabled and stable
FAILED tests/test_e2e.py::TestScreenerFlow::test_screener_preset_value_stocks_shows_cards[chromium] - playwright._impl._errors.TimeoutError: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for get_by_role("button", name="Value Stocks")
    - locator resolved to <button class="btn btn-sm" data-help="preset_value" onclick="applyPreset('value')">Value Stocks</button>
  - attempting click action
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
      - waiting 100ms
    53 ╫ waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div class="tour-overlay open"></div> intercepts pointer events
     - retrying click action
       - waiting 500ms
FAILED tests/test_e2e.py::TestScreenerFlow::test_screener_preset_growth_tech[chromium] - playwright._impl._errors.TimeoutError: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for get_by_role("button", name="Growth Tech")
    - locator resolved to <button class="btn btn-sm" data-help="preset_growth" onclick="applyPreset('growth')">Growth Tech</button>
  - attempting click action
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
      - waiting 100ms
    53 ╫ waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div class="tour-overlay open"></div> intercepts pointer events
     - retrying click action
       - waiting 500ms
FAILED tests/test_e2e.py::TestScreenerFlow::test_screener_preset_high_dividend[chromium] - playwright._impl._errors.TimeoutError: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for get_by_role("button", name="High Dividend")
    - locator resolved to <button class="btn btn-sm" data-help="preset_dividend" onclick="applyPreset('dividend')">High Dividend</button>
  - attempting click action
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
      - waiting 100ms
    54 ╫ waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div class="tour-overlay open"></div> intercepts pointer events
     - retrying click action
       - waiting 500ms
FAILED tests/test_e2e.py::TestScreenerFlow::test_screener_preset_all_etfs[chromium] - playwright._impl._errors.TimeoutError: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for get_by_role("button", name="All ETFs")
    - locator resolved to <button class="btn btn-sm" data-help="preset_etf" onclick="applyPreset('etf')">All ETFs</button>
  - attempting click action
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
      - waiting 100ms
    54 ╫ waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div class="tour-overlay open"></div> intercepts pointer events
     - retrying click action
       - waiting 500ms
FAILED tests/test_e2e.py::TestScreenerFlow::test_screener_card_has_metrics[chromium] - playwright._impl._errors.TimeoutError: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for get_by_role("button", name="Search").first
    - locator resolved to <button class="btn btn-primary" onclick="runScreener()">Search</button>
  - attempting click action
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
      - waiting 100ms
    54 ╫ waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div class="tour-overlay open"></div> intercepts pointer events
     - retrying click action
       - waiting 500ms
FAILED tests/test_e2e.py::TestScreenerFlow::test_screener_card_has_signal_badge[chromium] - playwright._impl._errors.TimeoutError: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for get_by_role("button", name="Search").first
    - locator resolved to <button class="btn btn-primary" onclick="runScreener()">Search</button>
  - attempting click action
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
      - waiting 100ms
    54 ╫ waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div class="tour-overlay open"></div> intercepts pointer events
     - retrying click action
       - waiting 500ms
FAILED tests/test_e2e.py::TestScreenerFlow::test_screener_clear_resets_filters[chromium] - playwright._impl._errors.TimeoutError: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for get_by_role("button", name="Value Stocks")
    - locator resolved to <button class="btn btn-sm" data-help="preset_value" onclick="applyPreset('value')">Value Stocks</button>
  - attempting click action
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
      - waiting 100ms
    54 ╫ waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div class="tour-overlay open"></div> intercepts pointer events
     - retrying click action
       - waiting 500ms
FAILED tests/test_e2e.py::TestScreenerFlow::test_screener_signal_filter_buy_returns_only_buy[chromium] - playwright._impl._errors.TimeoutError: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for get_by_role("button", name="Search").first
    - locator resolved to <button class="btn btn-primary" onclick="runScreener()">Search</button>
  - attempting click action
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
      - waiting 100ms
    53 ╫ waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div class="tour-overlay open"></div> intercepts pointer events
     - retrying click action
       - waiting 500ms
FAILED tests/test_e2e.py::TestScreenerFlow::test_screener_signal_filter_avoid_returns_only_avoid[chromium] - playwright._impl._errors.TimeoutError: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for get_by_role("button", name="Search").first
    - locator resolved to <button class="btn btn-primary" onclick="runScreener()">Search</button>
  - attempting click action
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
      - waiting 100ms
    52 ╫ waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div class="tour-overlay open"></div> intercepts pointer events
     - retrying click action
       - waiting 500ms
FAILED tests/test_e2e.py::TestScreenerFlow::test_screener_signal_filter_cleared_by_clear_button[chromium] - playwright._impl._errors.TimeoutError: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for get_by_role("button", name="Clear")
    - locator resolved to <button class="btn btn-ghost" onclick="clearScreener()">Clear</button>
  - attempting click action
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
      - waiting 100ms
    55 ╫ waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div class="tour-overlay open"></div> intercepts pointer events
     - retrying click action
       - waiting 500ms
FAILED tests/test_e2e.py::TestRecommendationsFlow::test_recommendations_loads_content_or_prompt[chromium] - playwright._impl._errors.TimeoutError: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for locator(".nav-link[data-page=\"recommendations\"]")
FAILED tests/test_e2e.py::TestPortfolioFlow::test_add_holding_and_verify[chromium] - playwright._impl._errors.TimeoutError: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for locator("#holding-form button[type=\"submit\"]")
    - locator resolved to <button type="submit" class="btn btn-primary">Add Holding</button>
  - attempting click action
    2 ╫ waiting for element to be visible, enabled and stable
      - element is not stable
    - retrying click action
    - waiting 20ms
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
      - waiting 100ms
    47 ╫ waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div class="tour-overlay open"></div> intercepts pointer events
     - retrying click action
       - waiting 500ms
    - waiting for element to be visible, enabled and stable
    - element is visible, enabled and stable
    - scrolling into view if needed
FAILED tests/test_e2e.py::TestPortfolioFlow::test_portfolio_summary_has_values[chromium] - AssertionError: Portfolio shows no dollar values ù summary didn't load. HTML: <div class="empty-state"><p>No holdings yet. Add stocks from the <a href="#" onclick="navigateTo('screener');return false;" style="color:var(--primary)">Screener</a> or any stock detail page.</p></div>
assert '$' in '<div class="empty-state"><p>No holdings yet. Add stocks from the <a href="#" onclick="navigateTo(\'screener\');return false;" style="color:var(--primary)">Screener</a> or any stock detail page.</p></div>'
FAILED tests/test_e2e.py::TestPortfolioChartHeight::test_perf_chart_canvas_inside_wrap_container[chromium] - AssertionError: Expected at least 2 .pf-chart-wrap containers (allocation + performance)
assert 0 >= 2
 +  where 0 = count()
 +    where count = <Locator frame=<Frame name= url='http://127.0.0.1:8091/#portfolio'> selector='.pf-chart-wrap'>.count
FAILED tests/test_e2e.py::TestPortfolioChartHeight::test_perf_chart_height_is_bounded[chromium] - playwright._impl._errors.TimeoutError: Locator.bounding_box: Timeout 30000ms exceeded.
Call log:
  - waiting for locator(".pf-chart-wrap").nth(1)
FAILED tests/test_e2e.py::TestPortfolioChartHeight::test_alloc_chart_height_is_bounded[chromium] - playwright._impl._errors.TimeoutError: Locator.bounding_box: Timeout 30000ms exceeded.
Call log:
  - waiting for locator(".pf-chart-wrap").first
FAILED tests/test_e2e.py::TestPortfolioChartHeight::test_perf_chart_canvas_has_no_hardcoded_height[chromium] - playwright._impl._errors.TimeoutError: Locator.get_attribute: Timeout 30000ms exceeded.
Call log:
  - waiting for locator("#pf-perf-chart")
FAILED tests/test_e2e.py::TestAlertsFlow::test_create_alert_and_verify[chromium] - playwright._impl._errors.TimeoutError: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for locator("#alert-form button[type=\"submit\"]")
    - locator resolved to <button type="submit" class="btn btn-primary">Create Alert</button>
  - attempting click action
    2 ╫ waiting for element to be visible, enabled and stable
      - element is not stable
    - retrying click action
    - waiting 20ms
    - waiting for element to be visible, enabled and stable
    - element is not stable
  2 ╫ retrying click action
      - waiting 100ms
      - waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
  49 ╫ retrying click action
       - waiting 500ms
       - waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div class="tour-overlay open"></div> intercepts pointer events
  - retrying click action
    - waiting 500ms
FAILED tests/test_e2e.py::TestILFundsFlow::test_il_funds_search_returns_results[chromium] - playwright._impl._errors.TimeoutError: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for get_by_role("button", name="Search").first
    - locator resolved to <button class="btn btn-primary" onclick="runILSearch()">Search</button>
  - attempting click action
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
      - waiting 100ms
    55 ╫ waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div class="tour-overlay open"></div> intercepts pointer events
     - retrying click action
       - waiting 500ms
FAILED tests/test_e2e.py::TestRegistration::test_register_new_user_via_ui[chromium] - playwright._impl._errors.TimeoutError: Page.wait_for_selector: Timeout 30000ms exceeded.
Call log:
  - waiting for locator("nav.sidebar") to be visible
FAILED tests/test_e2e.py::TestRegistration::test_duplicate_email_rejected[chromium] - AssertionError: Locator expected to contain text 'already registered'
Actual value: [object Object] 
Call log:
  - Expect "to_contain_text" with timeout 5000ms
  - waiting for locator("#reg-error")
    9 ╫ locator resolved to <div class="error" id="reg-error">[object Object]</div>
      - unexpected value "[object Object]"
FAILED tests/test_e2e.py::TestSearchBars::test_search_bars_present_on_all_data_pages[chromium] - AssertionError: Locator expected to be visible
Actual value: hidden 
Call log:
  - Expect "to_be_visible" with timeout 3000ms
  - waiting for locator("#news-search")
    7 ╫ locator resolved to <input type="text" id="news-search" oninput="filterNews(this.value)" placeholder="Search news by title, symbol, or source..."/>
      - unexpected value "hidden"
FAILED tests/test_e2e.py::TestSearchBars::test_search_bar_has_icon_and_clear_button[chromium] - AssertionError: Locator expected to be visible
Actual value: hidden 
Call log:
  - Expect "to_be_visible" with timeout 2000ms
  - waiting for locator("#news-search").locator("..").locator(".search-icon")
    6 ╫ locator resolved to <svg width="18" height="18" fill="none" stroke-width="2" class="search-icon" viewBox="0 0 24 24" stroke="currentColor">à</svg>
      - unexpected value "hidden"
FAILED tests/test_e2e.py::TestSearchBars::test_clear_button_resets_search[chromium] - AssertionError: Search input not cleared, value='zzzznonexistent'
assert 'zzzznonexistent' == ''
  
  + zzzznonexistent
FAILED tests/test_e2e.py::TestForgotPasswordUI::test_full_ui_reset_flow[chromium] - AttributeError: 'NoneType' object has no attribute 'id'
FAILED tests/test_e2e.py::TestActionPlanUI::test_action_plan_modal_opens[chromium] - playwright._impl._errors.TimeoutError: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for locator(".vs-action-plan-btn")
    - locator resolved to <button onclick="openActionPlanModal()" class="btn btn-primary vs-action-plan-btn">à</button>
  - attempting click action
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
      - waiting 100ms
    54 ╫ waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div class="tour-overlay open"></div> intercepts pointer events
     - retrying click action
       - waiting 500ms
FAILED tests/test_e2e.py::TestActionPlanUI::test_action_plan_modal_shows_content[chromium] - playwright._impl._errors.TimeoutError: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for locator("button.merge-tab").filter(has_text="Value Investing").first
    - locator resolved to <button class="merge-tab" onclick="navigateTo('value-scanner')">Value Investing</button>
  - attempting click action
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
      - waiting 100ms
    55 ╫ waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div class="tour-overlay open"></div> intercepts pointer events
     - retrying click action
       - waiting 500ms
FAILED tests/test_e2e.py::TestActionPlanUI::test_action_plan_invest_amount_input[chromium] - playwright._impl._errors.TimeoutError: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for locator(".vs-action-plan-btn")
    - locator resolved to <button onclick="openActionPlanModal()" class="btn btn-primary vs-action-plan-btn">à</button>
  - attempting click action
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
      - waiting 100ms
    54 ╫ waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div class="tour-overlay open"></div> intercepts pointer events
     - retrying click action
       - waiting 500ms
    - waiting for element to be visible, enabled and stable
    - element is visible, enabled and stable
    - scrolling into view if needed
    - done scrolling
FAILED tests/test_e2e.py::TestActionPlanUI::test_action_plan_modal_closes[chromium] - playwright._impl._errors.TimeoutError: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for locator(".vs-action-plan-btn")
    - locator resolved to <button onclick="openActionPlanModal()" class="btn btn-primary vs-action-plan-btn">à</button>
  - attempting click action
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
      - waiting 100ms
    55 ╫ waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div class="tour-overlay open"></div> intercepts pointer events
     - retrying click action
       - waiting 500ms
FAILED tests/test_e2e.py::TestActionPlanUI::test_action_plan_shows_signal_groups[chromium] - playwright._impl._errors.TimeoutError: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for locator(".vs-action-plan-btn")
    - locator resolved to <button onclick="openActionPlanModal()" class="btn btn-primary vs-action-plan-btn">à</button>
  - attempting click action
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 ╫ waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="tour-overlay open"></div> intercepts pointer events
    - retrying click action
      - waiting 100ms
    55 ╫ waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div class="tour-overlay open"></div> intercepts pointer events
     - retrying click action
       - waiting 500ms
FAILED tests/test_e2e.py::TestPerfOptimizations::test_budget_page_uses_status_endpoint[chromium] - playwright._impl._errors.TimeoutError: Page.fill: Timeout 30000ms exceeded.
Call log:
  - waiting for locator("#budget-limit")
    - locator resolved to <input min="1" step="0.01" required="" type="number" id="budget-limit" placeholder="500.00"/>
    - fill("200")
  - attempting fill action
    2 ╫ waiting for element to be visible, enabled and editable
      - element is not visible
    - retrying fill action
    - waiting 20ms
    2 ╫ waiting for element to be visible, enabled and editable
      - element is not visible
    - retrying fill action
      - waiting 100ms
    59 ╫ waiting for element to be visible, enabled and editable
       - element is not visible
     - retrying fill action
       - waiting 500ms
FAILED tests/test_e2e.py::TestPerfOptimizations::test_stock_detail_loads_via_combined_endpoint[chromium] - playwright._impl._errors.Error: Locator.click: Element is not visible
Call log:
  - waiting for locator("tr[onclick*='navigateToStock'], .stock-row, [onclick*='navigateToStock']").first
    - locator resolved to <div data-symbol="AAPL" data-stock-name="AAPL" data-stock-price="257.46" class="market-card stock-up" onclick="navigateToStock('AAPL')">à</div>
  - attempting click action
    - scrolling into view if needed
FAILED tests/test_e2e.py::TestPerfOptimizations::test_sparklines_render_with_lightweight_canvas[chromium] - playwright._impl._errors.TimeoutError: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for locator(".nav-link[data-page=\"home\"]")
FAILED tests/test_e2e.py::TestPerfOptimizations::test_smart_advisor_tab_switch_no_refetch[chromium] - playwright._impl._errors.TimeoutError: Page.click: Timeout 5000ms exceeded.
Call log:
  - waiting for locator("#run-advisor-btn")
FAILED tests/test_e2e.py::TestPerfOptimizations::test_trading_advisor_skips_unchanged_rerender[chromium] - playwright._impl._errors.TimeoutError: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for locator(".nav-link[data-page=\"advisor\"]")
FAILED tests/test_e2e.py::TestScreenerAPI::test_value_stocks_api_returns_results - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestScreenerAPI::test_dividend_yield_values_are_reasonable - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestScreenerAPI::test_pe_ratio_filter_is_respected - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestScreenerAPI::test_high_dividend_api_returns_results - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestScreenerAPI::test_cache_warming_provides_metrics - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestScreenerAPI::test_signal_filter_buy_returns_only_buy - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestScreenerAPI::test_signal_filter_hold_returns_only_hold - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
